hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax
2024-08-12-09-52-33,1,4000,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,174.750000,0.000000,44736.050781,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1743,2133,2791,2982,3171,3317,3457,3624,3745,3937,4317,4811,5050,5312,5682,6115,6516,7140,7631,7924,8077,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4020,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,174.047882,0.000000,44558.656250,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,1761,2223,2864,3023,3203,3339,3470,3628,3737,3899,4230,4748,4991,5244,5566,5869,6048,6424,6878,7151,7286,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4040,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,174.552124,0.000000,44685.496094,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,1735,2048,2763,2989,3184,3327,3468,3630,3738,3905,4276,4785,5015,5272,5583,5907,6118,6525,7312,7731,8135,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4060,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,171.899994,0.000000,44008.449219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1791,2224,2875,3051,3240,3387,3530,3702,3823,4024,4423,4876,5083,5298,5591,5899,6087,6508,6964,7196,7403,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4080,20.000244,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,172.297897,0.000000,44111.261719,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,1762,2223,2872,3034,3217,3356,3491,3652,3760,3920,4273,4807,5056,5316,5663,6029,6301,6933,7632,8019,8231,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4100,19.999756,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,173.252121,0.000000,44359.839844,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1732,2052,2754,2992,3201,3357,3503,3675,3794,3988,4383,4843,5058,5293,5605,5923,6145,6689,7506,8085,8564,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4120,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,173.145767,0.000000,44327.218750,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,1745,2208,2858,3029,3215,3356,3497,3666,3782,3964,4326,4800,5027,5265,5596,5960,6238,6994,7617,8100,8258,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4140,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,173.404236,0.000000,44403.085938,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,1725,2056,2763,3000,3203,3351,3493,3662,3779,3959,4320,4780,5001,5250,5564,5906,6152,6905,7651,7992,8278,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4160,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,171.250000,0.000000,43850.648438,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,1786,2225,2881,3056,3246,3396,3544,3726,3857,4067,4460,4906,5117,5352,5656,5979,6166,6565,7102,7772,8169,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4180,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,171.199997,0.000000,43830.148438,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1750,2191,2877,3059,3246,3389,3528,3696,3812,3991,4373,4861,5092,5337,5668,6029,6313,6998,7709,8131,8361,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4200,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,171.800003,0.000000,43981.851562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,1752,2064,2747,3005,3225,3388,3547,3741,3882,4110,4483,4879,5066,5275,5571,5887,6081,6465,6855,7144,7471,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4220,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,170.649994,0.000000,43697.949219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,1761,2190,2866,3059,3262,3416,3566,3744,3871,4082,4471,4878,5077,5293,5586,5902,6105,6557,7635,8230,8416,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4240,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,168.750000,0.000000,43209.898438,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,1761,2055,2722,3050,3286,3452,3614,3817,3975,4237,4605,4969,5156,5366,5643,5927,6114,6486,6862,7084,7176,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4260,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,169.750000,0.000000,43462.148438,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,1741,2169,2879,3070,3272,3426,3580,3762,3889,4087,4467,4893,5093,5311,5602,5899,6089,6464,6807,7105,7303,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4280,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,169.449997,0.000000,43386.250000,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1745,2051,2787,3065,3285,3444,3600,3797,3950,4218,4592,4958,5137,5334,5604,5895,6073,6441,7756,8382,8538,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4300,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,169.399994,0.000000,43378.050781,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1728,2030,2697,3026,3263,3429,3586,3784,3930,4160,4522,4906,5094,5308,5604,5931,6163,6784,7762,8074,8352,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4320,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,169.000000,0.000000,43266.851562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,1749,2154,2882,3094,3306,3465,3624,3830,3986,4237,4594,4955,5132,5337,5624,5937,6151,6681,8111,8591,8755,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4340,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,167.199997,0.000000,42808.449219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1759,2064,2770,3087,3316,3474,3626,3814,3953,4190,4604,5007,5208,5433,5734,6032,6226,6613,7237,7809,7952,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4360,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,167.800003,0.000000,42963.601562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,1756,2150,2865,3098,3319,3484,3646,3853,4013,4268,4629,4992,5179,5397,5702,6044,6304,7106,8021,8436,9014,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4380,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,166.795929,0.000000,42705.957031,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,1741,2033,2710,3081,3324,3489,3651,3868,4041,4321,4675,5024,5202,5408,5688,5955,6137,6548,7135,7606,7636,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4400,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,167.104080,0.000000,42779.843750,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1756,2149,2879,3118,3338,3499,3659,3861,4012,4257,4616,4977,5160,5374,5668,5975,6186,6689,7609,8254,8593,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4420,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,166.500000,0.000000,42624.851562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,1745,2036,2612,3064,3322,3505,3685,3925,4121,4402,4724,5037,5207,5412,5710,6056,6324,6949,7711,8161,8236,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4440,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,165.345963,0.000000,42331.367188,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1755,2043,2722,3104,3357,3526,3698,3917,4085,4357,4689,5017,5188,5385,5660,5941,6109,6475,6888,7080,7178,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4460,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,166.054047,0.000000,42518.839844,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,1747,2097,2852,3133,3368,3538,3705,3917,4092,4384,4737,5060,5226,5421,5693,5967,6149,6483,6818,7194,7271,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4480,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,164.949997,0.000000,42231.351562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,1752,2061,2797,3124,3375,3552,3728,3964,4159,4448,4773,5086,5256,5449,5713,6004,6197,6583,7000,7186,7343,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4500,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,164.199997,0.000000,42043.250000,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,1743,2029,2651,3105,3368,3546,3721,3952,4138,4429,4766,5091,5267,5472,5752,6069,6288,6752,7376,7695,7892,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4520,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,166.149994,0.000000,42544.101562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,1752,2039,2673,3100,3369,3547,3717,3932,4106,4387,4740,5081,5251,5450,5726,6025,6215,6566,6905,7222,7361,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4540,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,164.800003,0.000000,42197.101562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1748,2123,2876,3161,3399,3577,3762,4012,4218,4503,4794,5087,5243,5431,5696,5974,6165,6531,7208,7641,7831,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4560,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,164.295990,0.000000,42070.171875,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,1726,2006,2585,3098,3379,3567,3754,4011,4227,4528,4821,5106,5264,5450,5692,5952,6118,6436,6800,7047,7192,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4580,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,163.153976,0.000000,41770.468750,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,1738,2008,2647,3118,3393,3581,3770,4024,4231,4519,4810,5096,5248,5436,5700,5967,6142,6529,6851,7110,7409,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4600,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,164.845978,0.000000,42208.570312,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,1735,2010,2646,3110,3392,3577,3766,4026,4232,4511,4804,5079,5232,5412,5660,5918,6104,6450,6815,7076,7144,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4620,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,161.750000,0.000000,41417.300781,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,1770,2118,2913,3217,3471,3654,3845,4115,4330,4592,4864,5130,5279,5458,5696,5948,6121,6488,6931,7171,7218,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4640,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,162.403961,0.000000,41584.515625,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,1728,2008,2645,3132,3429,3621,3819,4105,4328,4591,4858,5134,5284,5457,5703,5972,6150,6518,6904,7149,7380,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4660,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,161.300003,0.000000,41301.648438,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,1722,1998,2615,3140,3442,3640,3844,4124,4351,4626,4888,5156,5313,5498,5750,6016,6188,6559,6928,7329,7795,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4680,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,160.699997,0.000000,41142.699219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,1724,2000,2575,3122,3438,3644,3854,4147,4372,4644,4907,5175,5326,5513,5763,6078,6337,6950,8047,8523,9033,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4700,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,159.399994,0.000000,40813.351562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,1739,2008,2597,3151,3460,3671,3882,4189,4417,4690,4943,5205,5356,5543,5801,6080,6266,6676,7240,8073,8128,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4720,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,159.199997,0.000000,40763.949219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,1728,1990,2508,3138,3469,3687,3907,4220,4455,4715,4958,5204,5346,5515,5767,6035,6202,6532,6964,7250,7502,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4740,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,157.899994,0.000000,40434.050781,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,1746,2019,2612,3175,3499,3717,3934,4243,4473,4727,4977,5231,5377,5552,5809,6094,6276,6655,7078,7327,7421,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4760,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,157.699997,0.000000,40380.199219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1737,2001,2643,3205,3522,3729,3947,4256,4480,4735,4984,5238,5385,5556,5808,6097,6283,6636,7021,7186,7372,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4780,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,158.899994,0.000000,40681.601562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,1737,1985,2502,3160,3515,3736,3964,4298,4535,4785,5028,5280,5424,5596,5837,6122,6305,6681,7119,7391,7657,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4800,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,157.250000,0.000000,40262.699219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,1782,2044,2626,3223,3559,3784,4010,4340,4566,4803,5038,5292,5440,5609,5844,6100,6269,6631,7151,7462,7593,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4820,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,158.250000,0.000000,40521.199219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,1748,2010,2583,3203,3550,3773,3998,4314,4550,4809,5059,5322,5472,5656,5918,6238,6464,7288,8474,9021,9200,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4840,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,156.449997,0.000000,40054.800781,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,1750,2015,2639,3253,3586,3807,4037,4367,4614,4877,5136,5408,5563,5749,6023,6358,6626,7335,8293,8810,8964,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4860,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,157.000000,0.000000,40204.199219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,1739,1976,2421,3177,3579,3814,4049,4403,4656,4910,5156,5411,5559,5732,5975,6253,6431,6858,7656,8045,8351,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4880,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,156.149994,0.000000,39980.601562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1750,2004,2522,3213,3591,3827,4073,4436,4676,4930,5179,5438,5586,5760,6022,6327,6550,7253,8536,9053,9288,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4900,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,156.100006,0.000000,39964.351562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,1741,1981,2439,3178,3595,3847,4107,4472,4702,4934,5162,5411,5561,5744,6044,6480,6882,7689,8213,8702,8837,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4920,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,156.399994,0.000000,40048.199219,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,1727,1986,2427,3165,3606,3867,4158,4535,4732,4920,5117,5335,5456,5604,5823,6077,6236,6545,6914,7172,7398,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4940,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,155.446198,0.000000,39806.726562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1709,1957,2522,3239,3639,3905,4187,4546,4736,4918,5103,5311,5431,5579,5798,6066,6249,6662,7389,7879,7906,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4960,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,152.503723,0.000000,39049.703125,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,1720,1966,2403,3157,3643,3924,4226,4592,4782,4969,5165,5386,5517,5686,5947,6302,6624,7472,7989,8456,8830,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,4980,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,151.746292,0.000000,38847.750000,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,1723,1967,2366,3192,3677,3957,4255,4629,4819,5007,5200,5416,5546,5706,5957,6245,6476,7179,7993,8904,9018,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,5000,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,150.003662,0.000000,38407.136719,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,1753,1988,2412,3254,3717,3998,4296,4668,4863,5051,5248,5472,5607,5778,6042,6401,6711,7483,8524,8732,8963,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,5020,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,152.550003,0.000000,39058.851562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,1718,1929,2175,3091,3674,3965,4262,4639,4837,5035,5239,5460,5591,5756,6016,6339,6596,7472,8372,8906,9264,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,5040,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,152.050003,0.000000,38930.250000,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1712,1941,2316,3184,3720,4030,4367,4743,4919,5093,5278,5489,5613,5780,6057,6488,6945,7737,8676,8995,9200,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,5060,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,149.496353,0.000000,38272.566406,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,1733,1974,2403,3204,3707,4012,4332,4720,4915,5105,5304,5529,5667,5857,6172,6601,7015,7820,8645,8951,9200,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-09-52-33,1,5080,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,-2666.666748,1,1.000000,150.750000,0.000000,38596.601562,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,1716,1930,2161,3077,3695,4001,4329,4714,4910,5100,5299,5520,5650,5821,6091,6436,6730,7405,8160,9625,9884,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
